Frequenz (Hz)	Pegel (dB)
10887,052917	-133,131866
10887,725830	-134,459518
10888,398743	-134,224945
10889,071655	-131,464157
10889,744568	-131,430893
10890,417480	-134,901688
10891,090393	-135,759338
10891,763306	-131,726105
10892,436218	-132,114059
10893,109131	-135,407928
10893,782043	-132,395172
10894,454956	-135,645844
10895,127869	-135,374329
10895,800781	-135,767609
10896,473694	-135,472610
10897,146606	-137,292603
10897,819519	-140,839417
10898,492432	-134,029175
10899,165344	-132,952850
10899,838257	-138,521149
10900,511169	-137,591721
10901,184082	-135,636459
10901,856995	-136,672012
10902,529907	-134,731033
10903,202820	-136,950943
10903,875732	-134,632889
10904,548645	-133,925766
10905,221558	-135,556717
10905,894470	-134,607712
10906,567383	-134,483658
10907,240295	-135,356049
10907,913208	-133,958145
10908,586121	-131,780273
10909,259033	-133,265152
10909,931946	-134,040375
10910,604858	-136,565781
10911,277771	-136,464218
10911,950684	-135,774078
10912,623596	-137,908310
10913,296509	-135,531403
10913,969421	-134,911758
10914,642334	-135,498489
10915,315247	-133,556503
10915,988159	-132,912201
10916,661072	-135,342529
10917,333984	-134,684601
10918,006897	-132,447342
10918,679810	-133,579285
10919,352722	-133,471802
10920,025635	-135,543396
10920,698547	-133,576828
10921,371460	-132,347153
10922,044373	-135,697708
10922,717285	-133,589539
10923,390198	-134,776779
10924,063110	-134,454651
10924,736023	-133,359329
10925,408936	-132,497528
10926,081848	-130,922729
10926,754761	-133,165451
10927,427673	-134,132980
10928,100586	-133,596283
10928,773499	-133,216949
10929,446411	-132,560242
10930,119324	-132,322205
10930,792236	-134,100800
10931,465149	-134,569321
10932,138062	-134,446121
10932,810974	-134,323425
10933,483887	-133,983902
10934,156799	-132,408554
10934,829712	-133,909805
10935,502625	-136,339386
10936,175537	-133,612366
10936,848450	-130,363953
10937,521362	-124,840874
10938,194275	-121,875618
10938,867188	-124,160576
10939,540100	-128,125458
10940,213013	-131,082748
10940,885925	-130,680511
10941,558838	-131,386459
10942,231750	-132,629242
10942,904663	-133,390335
10943,577576	-133,422882
10944,250488	-131,550125
10944,923401	-134,766006
10945,596313	-135,147644
10946,269226	-134,467148
10946,942139	-132,438690
10947,615051	-131,751175
10948,287964	-132,844055
10948,960876	-132,232956
10949,633789	-133,284012
10950,306702	-134,171371
10950,979614	-133,745346
10951,652527	-131,483902
10952,325439	-130,792145
10952,998352	-133,731018
10953,671265	-135,772186
10954,344177	-135,848541
10955,017090	-135,085144
10955,690002	-133,445831
10956,362915	-132,565674
10957,035828	-131,959213
10957,708740	-131,810196
10958,381653	-133,297623
10959,054565	-133,056351
10959,727478	-134,822296
10960,400391	-135,922516
10961,073303	-132,605209
10961,746216	-133,002563
10962,419128	-133,242325
10963,092041	-132,130493
10963,764954	-132,215134
10964,437866	-132,401886
10965,110779	-134,089249
10965,783691	-133,713989
10966,456604	-132,882187
10967,129517	-134,078110
10967,802429	-133,817902
10968,475342	-134,744385
10969,148254	-134,579605
10969,821167	-132,754379
10970,494080	-133,837112
10971,166992	-133,990051
10971,839905	-132,275238
10972,512817	-131,911896
10973,185730	-131,612122
10973,858643	-132,343597
10974,531555	-132,551849
10975,204468	-134,424133
10975,877380	-134,014267
10976,550293	-134,424881
10977,223206	-134,627548
10977,896118	-135,543610
10978,569031	-136,181320
10979,241943	-132,508896
10979,914856	-134,877960
10980,587769	-133,573227
10981,260681	-135,554611
10981,933594	-134,061264
10982,606506	-133,139908
10983,279419	-131,000916
10983,952332	-130,161438
10984,625244	-136,273819
10985,298157	-136,578705
10985,971069	-137,637955
10986,643982	-134,061050
10987,316895	-131,113892
10987,989807	-132,664032
10988,662720	-137,679672
10989,335632	-134,541397
10990,008545	-138,822052
10990,681458	-136,972565
10991,354370	-133,784561
10992,027283	-134,400711
10992,700195	-135,811829
10993,373108	-136,934525
10994,046021	-134,797928
10994,718933	-134,941467
10995,391846	-136,433121
10996,064758	-135,613892
10996,737671	-133,906616
10997,410583	-134,066269
10998,083496	-133,931122
10998,756409	-136,238251
10999,429321	-136,725891
11000,102234	-135,071579
11000,775146	-134,239746
11001,448059	-133,063828
11002,120972	-134,155182
11002,793884	-139,756714
11003,466797	-138,362961
11004,139709	-135,536758
11004,812622	-136,011597
11005,485535	-135,268921
11006,158447	-137,386383
11006,831360	-135,391846
11007,504272	-137,566513
11008,177185	-136,278732
11008,850098	-136,002792
11009,523010	-136,008789
11010,195923	-132,241074
11010,868835	-135,510071
11011,541748	-135,390656
11012,214661	-133,786652
11012,887573	-134,215302
11013,560486	-135,551102
11014,233398	-132,608902
11014,906311	-133,016968
11015,579224	-132,788422
11016,252136	-135,423386
11016,925049	-135,757416
11017,597961	-132,333817
11018,270874	-131,357193
11018,943787	-133,296646
11019,616699	-135,145996
11020,289612	-132,851669
11020,962524	-131,667557
11021,635437	-133,598282
11022,308350	-140,466995
11022,981262	-134,984650
11023,654175	-133,870300
11024,327087	-131,402466
11025,000000	-128,775528
11025,672913	-131,548080
11026,345825	-135,204178
11027,018738	-134,097809
11027,691650	-133,035645
11028,364563	-135,695450
11029,037476	-133,791199
11029,710388	-132,680588
11030,383301	-132,546112
11031,056213	-132,077682
11031,729126	-134,703323
11032,402039	-134,576660
11033,074951	-135,128006
11033,747864	-135,948502
11034,420776	-133,381424
11035,093689	-134,846985
11035,766602	-133,379700
11036,439514	-134,366180
11037,112427	-132,453400
11037,785339	-135,395432
11038,458252	-133,814682
11039,131165	-134,375000
11039,804077	-135,256805
11040,476990	-133,444397
11041,149902	-132,990891
11041,822815	-133,192703
11042,495728	-130,662201
11043,168640	-131,021820
11043,841553	-132,624893
11044,514465	-134,056747
11045,187378	-133,700714
11045,860291	-133,492706
11046,533203	-131,415817
11047,206116	-131,644882
11047,879028	-132,091125
11048,551941	-133,647217
11049,224854	-133,546234
11049,897766	-131,643250
11050,570679	-134,258301
11051,243591	-132,876678
11051,916504	-132,685410
11052,589417	-131,444061
11053,262329	-132,418304
11053,935242	-134,380005
11054,608154	-132,856339
11055,281067	-132,672379
11055,953979	-133,292236
11056,626892	-135,179581
11057,299805	-131,362442
11057,972717	-130,839310
11058,645630	-131,613724
11059,318542	-134,295685
11059,991455	-133,850342
11060,664368	-133,041809
11061,337280	-135,194626
11062,010193	-131,549545
11062,683105	-131,902206
11063,356018	-129,676788
11064,028931	-132,737259
11064,701843	-130,760345
11065,374756	-130,383575
11066,047668	-131,189682
11066,720581	-132,368301
11067,393494	-131,168549
11068,066406	-133,107864
11068,739319	-136,147690
11069,412231	-135,032745
11070,085144	-132,609711
11070,758057	-133,108749
11071,430969	-134,288223
11072,103882	-133,215729
11072,776794	-134,541428
11073,449707	-132,361435
11074,122620	-133,356216
11074,795532	-133,905731
11075,468445	-133,381332
11076,141357	-133,175781
11076,814270	-131,666763
11077,487183	-130,469131
11078,160095	-132,919632
11078,833008	-131,589920
11079,505920	-133,187912
11080,178833	-134,260880
11080,851746	-134,725739
11081,524658	-133,784058
11082,197571	-132,790573
11082,870483	-135,861725
11083,543396	-133,204254
11084,216309	-131,723419
11084,889221	-131,584229
11085,562134	-132,445984
11086,235046	-132,528625
11086,907959	-132,906845
11087,580872	-134,525238
11088,253784	-132,077698
11088,926697	-133,125229
11089,599609	-135,630905
11090,272522	-133,427780
11090,945435	-133,176498
11091,618347	-131,240250
11092,291260	-131,949310
11092,964172	-135,135818
11093,637085	-133,675705
11094,309998	-136,673828
11094,982910	-134,378616
11095,655823	-135,033264
11096,328735	-134,723419
11097,001648	-133,868317
11097,674561	-136,450287
11098,347473	-134,559265
11099,020386	-133,367981
11099,693298	-136,980209
11100,366211	-133,155579
11101,039124	-136,154846
11101,712036	-134,515656
11102,384949	-134,234756
11103,057861	-135,532883
11103,730774	-132,842026
11104,403687	-134,281631
11105,076599	-134,256378
11105,749512	-133,556534
11106,422424	-132,729187
11107,095337	-132,731598
11107,768250	-135,734940
11108,441162	-135,608810
11109,114075	-134,529755
11109,786987	-134,977081
11110,459900	-136,229309
11111,132813	-131,892731
11111,805725	-134,245331
11112,478638	-135,406448
11113,151550	-134,656174
11113,824463	-133,577881
11114,497375	-134,914597
11115,170288	-134,999619
11115,843201	-137,196426
11116,516113	-136,084137
11117,189026	-135,582428
11117,861938	-133,190445
11118,534851	-135,072830
11119,207764	-132,977112
11119,880676	-133,324814
11120,553589	-137,857086
11121,226501	-134,690796
11121,899414	-133,031357
11122,572327	-133,869629
11123,245239	-135,805191
11123,918152	-135,921204
11124,591064	-135,569092
11125,263977	-135,260254
11125,936890	-131,649963
11126,609802	-132,291351
11127,282715	-134,849014
11127,955627	-133,957367
11128,628540	-135,403870
11129,301453	-132,474197
11129,974365	-133,176544
11130,647278	-134,837341
11131,320190	-133,482101
11131,993103	-135,551590
11132,666016	-135,204147
11133,338928	-137,868103
11134,011841	-138,542023
11134,684753	-138,044754
11135,357666	-134,654739
11136,030579	-135,197021
11136,703491	-133,890457
11137,376404	-131,309921
11138,049316	-134,922897
11138,722229	-133,147369
11139,395142	-136,967316
11140,068054	-134,178177
11140,740967	-132,605026
11141,413879	-132,490463
11142,086792	-134,424515
11142,759705	-135,700043
11143,432617	-134,481155
11144,105530	-132,240143
11144,778442	-132,669418
11145,451355	-133,248779
11146,124268	-131,307098
11146,797180	-131,173691
11147,470093	-132,730438
11148,143005	-134,182816
11148,815918	-134,697464
11149,488831	-135,540268
11150,161743	-135,095154
11150,834656	-135,114471
11151,507568	-135,695450
11152,180481	-135,608276
11152,853394	-138,068787
11153,526306	-138,317474
11154,199219	-135,820648
11154,872131	-135,864426
11155,545044	-134,308350
11156,217957	-132,766663
11156,890869	-132,861771
11157,563782	-133,100845
11158,236694	-133,009018
11158,909607	-132,280853
11159,582520	-136,317444
11160,255432	-135,482269
11160,928345	-133,505829
11161,601257	-132,869110
11162,274170	-136,161606
11162,947083	-135,121979
11163,619995	-132,211685
11164,292908	-132,497177
11164,965820	-132,514832
11165,638733	-131,774612
11166,311646	-131,676544
11166,984558	-131,957733
11167,657471	-133,519333
11168,330383	-134,209167
11169,003296	-132,161423
11169,676208	-131,492050
11170,349121	-133,859497
11171,022034	-131,664597
11171,694946	-134,196472
11172,367859	-135,012360
11173,040771	-135,071655
11173,713684	-134,504333
11174,386597	-138,434738
11175,059509	-135,987366
11175,732422	-133,011810
11176,405334	-130,601242
11177,078247	-132,946365
11177,751160	-134,060822
11178,424072	-133,451874
11179,096985	-134,119171
11179,769897	-134,558304
11180,442810	-132,490158
11181,115723	-134,577133
11181,788635	-134,287872
11182,461548	-135,490234
11183,134460	-132,431335
11183,807373	-132,199295
11184,480286	-133,149414
11185,153198	-134,096603
11185,826111	-136,805756
11186,499023	-136,145370
11187,171936	-133,378387
11187,844849	-131,073349
11188,517761	-133,872131
11189,190674	-133,623260
11189,863586	-133,506500
11190,536499	-134,222870
11191,209412	-133,519531
11191,882324	-133,096680
11192,555237	-133,376633
11193,228149	-133,859085
11193,901062	-137,207214
11194,573975	-136,250641
11195,246887	-133,446045
11195,919800	-132,780502
11196,592712	-134,170288
11197,265625	-131,886536
11197,938538	-134,511261
11198,611450	-135,291946
11199,284363	-133,850800
11199,957275	-134,353607
11200,630188	-133,796249
11201,303101	-133,505920
11201,976013	-131,835159
11202,648926	-133,289566
11203,321838	-131,489014
11203,994751	-133,392487
11204,667664	-134,251877
11205,340576	-134,195953
11206,013489	-135,505386
11206,686401	-133,934998
11207,359314	-133,397507
11208,032227	-135,800583
11208,705139	-137,969070
11209,378052	-133,714966
11210,050964	-134,202316
11210,723877	-135,427750
11211,396790	-133,138977
11212,069702	-132,856857
11212,742615	-132,995102
11213,415527	-132,120850
11214,088440	-132,322479
11214,761353	-130,790115
11215,434265	-131,543045
11216,107178	-132,664383
11216,780090	-134,545624
11217,453003	-134,752655
11218,125916	-134,177933
11218,798828	-133,516281
11219,471741	-134,332901
11220,144653	-132,516357
11220,817566	-133,219559
11221,490479	-132,179947
11222,163391	-133,887970
11222,836304	-134,148422
11223,509216	-134,375031
11224,182129	-134,811432
11224,855042	-134,845047
11225,527954	-133,355484
11226,200867	-133,585617
11226,873779	-133,578079
11227,546692	-132,451340
11228,219604	-133,987457
11228,892517	-136,912140
11229,565430	-136,300217
11230,238342	-135,308136
11230,911255	-135,125412
11231,584167	-134,719269
11232,257080	-135,614365
11232,929993	-136,539093
11233,602905	-134,010971
11234,275818	-131,593582
11234,948730	-134,190842
11235,621643	-135,034424
11236,294556	-131,611267
11236,967468	-134,345230
11237,640381	-132,301407
11238,313293	-133,257919
11238,986206	-135,730286
11239,659119	-135,293289
11240,332031	-136,016769
11241,004944	-137,258484
11241,677856	-133,320358
11242,350769	-135,291138
11243,023682	-135,778854
11243,696594	-134,247299
11244,369507	-135,984894
11245,042419	-133,368362
11245,715332	-132,200562
11246,388245	-136,419098
11247,061157	-134,756546
11247,734070	-131,516800
11248,406982	-132,337784
11249,079895	-133,339661
11249,752808	-136,881989
11250,425720	-133,770767
11251,098633	-134,653625
11251,771545	-134,308319
11252,444458	-131,763519
11253,117371	-134,290344
11253,790283	-135,711456
11254,463196	-134,716431
11255,136108	-134,393417
11255,809021	-135,897491
11256,481934	-132,377090
11257,154846	-132,771301
11257,827759	-133,161270
11258,500671	-135,669861
11259,173584	-133,866898
11259,846497	-137,230621
11260,519409	-144,117355
11261,192322	-134,784225
11261,865234	-135,405945
11262,538147	-135,271729
11263,211060	-136,628616
11263,883972	-133,951721
11264,556885	-135,898819
11265,229797	-135,250671
11265,902710	-134,740189
11266,575623	-132,735458
11267,248535	-133,782089
